,phases,bus1,kV,kW,pf,model,yearly,daily,duty,growth,conn,kvar,Rneut,Xneut,status,class,Vminpu,Vmaxpu,Vminnorm,Vminemerg,xfkVA,allocationfactor,kVA,%mean,%stddev,CVRwatts,CVRvars,kwh,kwhdays,Cfactor,CVRcurve,NumCust,ZIPV,%SeriesRL,RelWeight,Vlowpu,puXharm,XRharm,spectrum,basefreq,enabled,like
Load.load_p2ulv17460_2,1,p2ulv17460.2,0.12,3.54284403334973,0.9977,1,res_kw_14630_pu,,,,wye,0.240753092570351,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.55101476992478,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv17461_1,1,p2ulv17461.1,0.12,3.90288721521966,0.9618,1,com_kw_2430_pu,,,,wye,1.11123138534216,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.05799997615753,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv17461_2,1,p2ulv17461.2,0.12,3.90288721521966,0.9618,1,com_kw_2430_pu,,,,wye,1.11123138534216,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.05799997615753,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv17462_1,1,p2ulv17462.1,0.12,5.98926871921327,0.9861,1,res_kw_10937_pu,,,,wye,1.00895689749257,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.07365901347321,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv17462_2,1,p2ulv17462.2,0.12,5.98926871921327,0.9861,1,res_kw_10937_pu,,,,wye,1.00895689749257,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.07365901347321,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv17463_1,1,p2ulv17462.1,0.12,4.70907670641664,0.9998,1,res_kw_8820_pu,,,,wye,0.0925080207902762,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.70998526121116,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv17463_2,1,p2ulv17462.2,0.12,4.70907670641664,0.9998,1,res_kw_8820_pu,,,,wye,0.0925080207902762,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.70998526121116,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv17464_1,1,p2ulv17464.1,0.12,7.1243305226584,0.9943,1,res_kw_8475_pu,,,,wye,0.76534470860779,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.16532189919449,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv17464_2,1,p2ulv17464.2,0.12,7.1243305226584,0.9943,1,res_kw_8475_pu,,,,wye,0.76534470860779,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.16532189919449,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv17465_1,1,p2ulv17465.1,0.12,7.89280603542448,0.9975,1,res_kw_4207_pu,,,,wye,0.564082731549212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.91293728275823,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv17465_2,1,p2ulv17465.2,0.12,7.89280603542448,0.9975,1,res_kw_4207_pu,,,,wye,0.564082731549212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.91293728275823,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv17466,3,p2ulv17466.1.2.3,0.48,81.6533061335652,0.9699,1,res_kw_199_pu,,,,wye,20.4923081214704,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,84.1854921865222,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18539_1,1,p2ulv18539.1,0.12,3.0185025644161,0.9446,1,res_kw_9262_pu,,,,wye,1.04878487908323,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.19551364478079,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18539_2,1,p2ulv18539.2,0.12,3.0185025644161,0.9446,1,res_kw_9262_pu,,,,wye,1.04878487908323,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.19551364478079,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18540_1,1,p2ulv18540.1,0.12,21.135976835132,0.9949,1,res_kw_7516_pu,,,,wye,2.15283498132017,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,21.245333963768,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18540_2,1,p2ulv18540.2,0.12,21.135976835132,0.9949,1,res_kw_7516_pu,,,,wye,2.15283498132017,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,21.245333963768,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18548_1,1,p2ulv18548.1,0.12,7.55262117740423,0.9821,1,res_kw_1182_pu,,,,wye,1.44820449303598,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.69021344977007,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18548_2,1,p2ulv18548.2,0.12,7.55262117740423,0.9821,1,res_kw_1182_pu,,,,wye,1.44820449303598,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.69021344977007,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18549_1,1,p2ulv18549.1,0.12,6.04422853653698,0.9754,1,com_kw_41364_pu,,,,wye,1.36590600324157,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.19664407656106,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18549_2,1,p2ulv18549.2,0.12,6.04422853653698,0.9754,1,com_kw_41364_pu,,,,wye,1.36590600324157,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.19664407656106,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18550_1,1,p2ulv18550.1,0.12,6.35804189849665,0.9181,1,res_kw_7632_pu,,,,wye,2.74470964544633,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.92518070672853,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18550_2,1,p2ulv18550.2,0.12,6.35804189849665,0.9181,1,res_kw_7632_pu,,,,wye,2.74470964544633,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.92518070672853,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18551_1,1,p2ulv18551.1,0.12,4.88512483512775,0.9243,1,res_kw_11172_pu,,,,wye,2.01696488922109,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.2851293285153,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18551_2,1,p2ulv18551.2,0.12,4.88512483512775,0.9243,1,res_kw_11172_pu,,,,wye,2.01696488922109,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.2851293285153,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18552_1,1,p2ulv18552.1,0.12,1.94164694652106,0.942,1,res_kw_1061_pu,,,,wye,0.691905629361572,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.06124386351465,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18552_2,1,p2ulv18552.2,0.12,1.94164694652106,0.942,1,res_kw_1061_pu,,,,wye,0.691905629361572,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.06124386351465,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18610_1,1,p2ulv18610.1,0.12,1.96344004401681,0.9115,1,res_kw_10838_pu,,,,wye,0.886083118594009,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.15412165383156,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18610_2,1,p2ulv18610.2,0.12,1.96344004401681,0.9115,1,res_kw_10838_pu,,,,wye,0.886083118594009,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.15412165383156,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18611_1,1,p2ulv18611.1,0.12,2.79617314870462,0.9381,1,res_kw_2453_pu,,,,wye,1.03245266410974,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.98069501646244,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18611_2,1,p2ulv18611.2,0.12,2.79617314870462,0.9381,1,res_kw_2453_pu,,,,wye,1.03245266410974,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.98069501646244,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18612_1,1,p2ulv18611.1,0.12,4.025235929488,0.8984,1,res_kw_7172_pu,,,,wye,1.96720197397197,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.48022408975715,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18612_2,1,p2ulv18611.2,0.12,4.025235929488,0.8984,1,res_kw_7172_pu,,,,wye,1.96720197397197,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.48022408975715,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18613_1,1,p2ulv18613.1,0.12,3.78134116404807,0.9363,1,res_kw_2868_pu,,,,wye,1.41820524841684,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.03854517438663,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18613_2,1,p2ulv18613.2,0.12,3.78134116404807,0.9363,1,res_kw_2868_pu,,,,wye,1.41820524841684,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.03854517438663,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18614_1,1,p2ulv18614.1,0.12,2.60695991666856,0.9781,1,com_kw_33605_pu,,,,wye,0.555030707747416,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.66538910736484,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18614_2,1,p2ulv18614.2,0.12,2.60695991666856,0.9781,1,com_kw_33605_pu,,,,wye,0.555030707747416,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.66538910736484,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18615_1,1,p2ulv18615.1,0.12,2.24756521921405,0.9466,1,res_kw_2597_pu,,,,wye,0.765730890399825,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.37442481690477,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18615_2,1,p2ulv18615.2,0.12,2.24756521921405,0.9466,1,res_kw_2597_pu,,,,wye,0.765730890399825,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.37442481690477,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18616_1,1,p2ulv18616.1,0.12,4.59811129908725,0.9978,1,res_kw_4599_pu,,,,wye,0.30220709141246,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.60803175389382,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18616_2,1,p2ulv18616.2,0.12,4.59811129908725,0.9978,1,res_kw_4599_pu,,,,wye,0.30220709141246,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.60803175389382,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18617_1,1,p2ulv18616.1,0.12,3.58704532953965,0.9322,1,com_kw_16138_pu,,,,wye,1.3923216471043,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.84778556642225,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18617_2,1,p2ulv18616.2,0.12,3.58704532953965,0.9322,1,com_kw_16138_pu,,,,wye,1.3923216471043,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.84778556642225,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18618_1,1,p2ulv18618.1,0.12,4.75112427964259,0.9772,1,res_kw_9444_pu,,,,wye,1.03194397793676,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.86190192149217,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18618_2,1,p2ulv18618.2,0.12,4.75112427964259,0.9772,1,res_kw_9444_pu,,,,wye,1.03194397793676,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.86190192149217,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18619_1,1,p2ulv18619.1,0.12,7.63804807733399,0.9452,1,res_kw_5439_pu,,,,wye,2.63837156448062,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,8.08088998464435,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18619_2,1,p2ulv18619.2,0.12,7.63804807733399,0.9452,1,res_kw_5439_pu,,,,wye,2.63837156448062,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,8.08088998464435,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18620_1,1,p2ulv18620.1,0.12,16.3803177412905,0.997,1,res_kw_14883_pu,,,,wye,1.27892482829752,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,16.4301691416148,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18620_2,1,p2ulv18620.2,0.12,16.3803177412905,0.997,1,res_kw_14883_pu,,,,wye,1.27892482829752,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,16.4301691416148,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18621_1,1,p2ulv18620.1,0.12,6.6374321132087,0.954,1,res_kw_11269_pu,,,,wye,2.08627325663079,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.95758874602308,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18621_2,1,p2ulv18620.2,0.12,6.6374321132087,0.954,1,res_kw_11269_pu,,,,wye,2.08627325663079,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.95758874602308,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18622_1,1,p2ulv18622.1,0.12,14.1155498465347,0.9641,1,res_kw_3089_pu,,,,wye,3.89040075699216,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,14.6418566281742,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18622_2,1,p2ulv18622.2,0.12,14.1155498465347,0.9641,1,res_kw_3089_pu,,,,wye,3.89040075699216,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,14.6418566281742,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18623_1,1,p2ulv18622.1,0.12,4.13758993231388,0.9296,1,res_kw_5436_pu,,,,wye,1.64106347539565,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.45115038818762,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18623_2,1,p2ulv18622.2,0.12,4.13758993231388,0.9296,1,res_kw_5436_pu,,,,wye,1.64106347539565,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.45115038818762,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18624_1,1,p2ulv18624.1,0.12,14.597391516175,0.9511,1,res_kw_6718_pu,,,,wye,4.73923241787816,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,15.3474480936462,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18624_2,1,p2ulv18624.2,0.12,14.597391516175,0.9511,1,res_kw_6718_pu,,,,wye,4.73923241787816,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,15.3474480936462,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18625_1,1,p2ulv18625.1,0.12,1.54246017842436,0.9798,1,res_kw_7086_pu,,,,wye,0.314577756138084,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.57421172866987,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18625_2,1,p2ulv18625.2,0.12,1.54246017842436,0.9798,1,res_kw_7086_pu,,,,wye,0.314577756138084,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.57421172866987,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18626_1,1,p2ulv18626.1,0.12,3.74237332751755,0.9737,1,res_kw_7102_pu,,,,wye,0.875064709782476,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.8433184058599,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18626_2,1,p2ulv18626.2,0.12,3.74237332751755,0.9737,1,res_kw_7102_pu,,,,wye,0.875064709782476,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.8433184058599,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18627_1,1,p2ulv18627.1,0.12,7.19708191909574,0.9966,1,res_kw_13052_pu,,,,wye,0.597423430898431,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.22183514807429,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18627_2,1,p2ulv18627.2,0.12,7.19708191909574,0.9966,1,res_kw_13052_pu,,,,wye,0.597423430898431,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.22183514807429,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18628_1,1,p2ulv18627.1,0.12,6.19549406584055,0.9379,1,res_kw_13855_pu,,,,wye,2.29182005335437,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.60579941239686,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18628_2,1,p2ulv18627.2,0.12,6.19549406584055,0.9379,1,res_kw_13855_pu,,,,wye,2.29182005335437,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.60579941239686,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18629_1,1,p2ulv18629.1,0.12,8.15550625044209,0.9939,1,com_kw_33478_pu,,,,wye,0.904673415180244,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,8.20552961052081,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18629_2,1,p2ulv18629.2,0.12,8.15550625044209,0.9939,1,com_kw_33478_pu,,,,wye,0.904673415180244,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,8.20552961052081,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18630_1,1,p2ulv18630.1,0.12,6.17192126563917,0.9989,1,com_kw_33396_pu,,,,wye,0.296216185174225,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.17902550064395,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18630_2,1,p2ulv18630.2,0.12,6.17192126563917,0.9989,1,com_kw_33396_pu,,,,wye,0.296216185174225,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.17902550064395,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18631_1,1,p2ulv18630.1,0.12,1.4811750023377,0.8799,1,res_kw_11008_pu,,,,wye,0.799952988786142,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.68339067712102,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18631_2,1,p2ulv18630.2,0.12,1.4811750023377,0.8799,1,res_kw_11008_pu,,,,wye,0.799952988786142,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.68339067712102,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18632_1,1,p2ulv18632.1,0.12,1.39715655762311,0.9629,1,res_kw_7881_pu,,,,wye,0.39160920639394,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.4510011085598,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18632_2,1,p2ulv18632.2,0.12,1.39715655762311,0.9629,1,res_kw_7881_pu,,,,wye,0.39160920639394,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.4510011085598,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18633_1,1,p2ulv18632.1,0.12,1.67701611395088,0.8883,1,res_kw_7343_pu,,,,wye,0.867211932483504,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.88797234680296,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18633_2,1,p2ulv18632.2,0.12,1.67701611395088,0.8883,1,res_kw_7343_pu,,,,wye,0.867211932483504,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.88797234680296,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18634_1,1,p2ulv18634.1,0.12,7.31578870034389,0.9773,1,com_kw_17036_pu,,,,wye,1.58602650630148,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.48573606178913,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18634_2,1,p2ulv18634.2,0.12,7.31578870034389,0.9773,1,com_kw_17036_pu,,,,wye,1.58602650630148,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.48573606178913,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18635_1,1,p2ulv18634.1,0.12,3.02557791237651,0.9778,1,com_kw_35494_pu,,,,wye,0.647990769121745,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.09419032070227,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18635_2,1,p2ulv18634.2,0.12,3.02557791237651,0.9778,1,com_kw_35494_pu,,,,wye,0.647990769121745,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.09419032070227,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18636_1,1,p2ulv18636.1,0.12,4.21346782768397,0.9679,1,res_kw_11883_pu,,,,wye,1.0947667715623,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.35336943286976,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18636_2,1,p2ulv18636.2,0.12,4.21346782768397,0.9679,1,res_kw_11883_pu,,,,wye,1.0947667715623,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.35336943286976,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18637_1,1,p2ulv18636.1,0.12,5.94659228993707,0.9906,1,res_kw_8165_pu,,,,wye,0.821365837398529,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.00304936691215,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18637_2,1,p2ulv18636.2,0.12,5.94659228993707,0.9906,1,res_kw_8165_pu,,,,wye,0.821365837398529,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.00304936691215,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18638_1,1,p2ulv18638.1,0.12,2.79617314870462,0.9381,1,res_kw_2453_pu,,,,wye,1.03245266410974,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.98069501646244,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18638_2,1,p2ulv18638.2,0.12,2.79617314870462,0.9381,1,res_kw_2453_pu,,,,wye,1.03245266410974,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.98069501646244,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18639_1,1,p2ulv18638.1,0.12,14.1852300959096,0.9252,1,res_kw_14854_pu,,,,wye,5.81926032754939,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,15.3324669780727,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18639_2,1,p2ulv18638.2,0.12,14.1852300959096,0.9252,1,res_kw_14854_pu,,,,wye,5.81926032754939,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,15.3324669780727,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18640,3,p2ulv18640.1.2.3,0.48,29.9796490017929,0.9147,1,res_kw_13935_pu,,,,wye,13.2493873802931,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,32.7769068129342,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18641_1,1,p2ulv18641.1,0.12,2.53790711769271,0.9623,1,com_kw_2606_pu,,,,wye,0.716872350273714,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.63721036412006,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18641_2,1,p2ulv18641.2,0.12,2.53790711769271,0.9623,1,com_kw_2606_pu,,,,wye,0.716872350273714,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.63721036412006,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv18642,3,p2ulv18642.1.2.3,0.48,58.4075698843068,0.9587,1,res_kw_8372_pu,,,,wye,17.3322533374112,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,60.9249638944692,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
