,phases,bus1,kV,kW,pf,model,yearly,daily,duty,growth,conn,kvar,Rneut,Xneut,status,class,Vminpu,Vmaxpu,Vminnorm,Vminemerg,xfkVA,allocationfactor,kVA,%mean,%stddev,CVRwatts,CVRvars,kwh,kwhdays,Cfactor,CVRcurve,NumCust,ZIPV,%SeriesRL,RelWeight,Vlowpu,puXharm,XRharm,spectrum,basefreq,enabled,like
Load.load_p1rlv111_2,1,p1rlv111.2,0.12,5.65718505119488,0.978,1,res_kw_780_pu,,,,wye,1.20690630123877,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.78449354078926,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv112_1,1,p1rlv112.1,0.12,1.86189835843304,0.9304,1,res_kw_141_pu,,,,wye,0.733758999374106,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.0012665405433,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv112_2,1,p1rlv112.2,0.12,1.86189835843304,0.9304,1,res_kw_141_pu,,,,wye,0.733758999374106,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.0012665405433,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv113_1,1,p1rlv113.1,0.12,7.08853008360088,0.9383,1,res_kw_267_pu,,,,wye,2.61344763196007,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.55495647049752,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv113_2,1,p1rlv113.2,0.12,7.08853008360088,0.9383,1,res_kw_267_pu,,,,wye,2.61344763196007,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.55495647049752,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv114_1,1,p1rlv114.1,0.12,8.02073600200063,0.995,1,res_kw_411_pu,,,,wye,0.807759712540305,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,8.06130769583894,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv114_2,1,p1rlv114.2,0.12,8.02073600200063,0.995,1,res_kw_411_pu,,,,wye,0.807759712540305,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,8.06130769583894,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv115_1,1,p1rlv115.1,0.12,2.09037476515964,0.9346,1,res_kw_1223_pu,,,,wye,0.795707638826352,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.23669785740113,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv115_2,1,p1rlv115.2,0.12,2.09037476515964,0.9346,1,res_kw_1223_pu,,,,wye,0.795707638826352,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.23669785740113,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv116_1,1,p1rlv116.1,0.12,5.43672957952679,0.9746,1,res_kw_454_pu,,,,wye,1.24884709648996,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.57831942356414,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv116_2,1,p1rlv116.2,0.12,5.43672957952679,0.9746,1,res_kw_454_pu,,,,wye,1.24884709648996,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.57831942356414,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv117_1,1,p1rlv117.1,0.12,9.66669925399557,0.9774,1,res_kw_46_pu,,,,wye,2.0902214801679,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,9.89010112705395,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv117_2,1,p1rlv117.2,0.12,9.66669925399557,0.9774,1,res_kw_46_pu,,,,wye,2.0902214801679,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,9.89010112705395,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv118_1,1,p1rlv118.1,0.12,7.08853008360088,0.9383,1,res_kw_267_pu,,,,wye,2.61344763196007,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.55495647049752,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv118_2,1,p1rlv118.2,0.12,7.08853008360088,0.9383,1,res_kw_267_pu,,,,wye,2.61344763196007,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.55495647049752,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv119_1,1,p1rlv119.1,0.12,4.8861141847383,0.9692,1,res_kw_549_pu,,,,wye,1.24176878595498,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.04143843997652,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv119_2,1,p1rlv119.2,0.12,4.8861141847383,0.9692,1,res_kw_549_pu,,,,wye,1.24176878595498,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.04143843997652,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv120_1,1,p1rlv120.1,0.12,4.27318198823868,0.9678,1,res_kw_1113_pu,,,,wye,1.11061415127559,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.41514983863754,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv120_2,1,p1rlv120.2,0.12,4.27318198823868,0.9678,1,res_kw_1113_pu,,,,wye,1.11061415127559,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.41514983863754,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv121_1,1,p1rlv121.1,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv121_2,1,p1rlv121.2,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv122_1,1,p1rlv122.1,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv122_2,1,p1rlv122.2,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv123_1,1,p1rlv123.1,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv123_2,1,p1rlv123.2,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv124_1,1,p1rlv124.1,0.12,4.47196545449904,0.9711,1,res_kw_1157_pu,,,,wye,1.09924699871443,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.605086208793,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv124_2,1,p1rlv124.2,0.12,4.47196545449904,0.9711,1,res_kw_1157_pu,,,,wye,1.09924699871443,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.605086208793,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv125_1,1,p1rlv125.1,0.12,4.72526322148536,0.9776,1,res_kw_752_pu,,,,wye,1.01737570115631,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.83354588574739,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv125_2,1,p1rlv125.2,0.12,4.72526322148536,0.9776,1,res_kw_752_pu,,,,wye,1.01737570115631,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.83354588574739,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv126_1,1,p1rlv126.1,0.12,3.87487157501277,0.9275,1,res_kw_517_pu,,,,wye,1.56143721753325,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.17764477991367,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv126_2,1,p1rlv126.2,0.12,3.87487157501277,0.9275,1,res_kw_517_pu,,,,wye,1.56143721753325,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.17764477991367,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv127_1,1,p1rlv127.1,0.12,3.87487157501277,0.9275,1,res_kw_517_pu,,,,wye,1.56143721753325,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.17764477991367,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv127_2,1,p1rlv127.2,0.12,3.87487157501277,0.9275,1,res_kw_517_pu,,,,wye,1.56143721753325,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.17764477991367,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv128_1,1,p1rlv128.1,0.12,5.65930151113221,0.9755,1,res_kw_324_pu,,,,wye,1.27612519205737,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.80139544417606,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv128_2,1,p1rlv128.2,0.12,5.65930151113221,0.9755,1,res_kw_324_pu,,,,wye,1.27612519205737,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.80139544417606,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv129_1,1,p1rlv129.1,0.12,4.27318198823868,0.9678,1,res_kw_1113_pu,,,,wye,1.11061415127559,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.41514983863754,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv129_2,1,p1rlv129.2,0.12,4.27318198823868,0.9678,1,res_kw_1113_pu,,,,wye,1.11061415127559,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.41514983863754,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv130_1,1,p1rlv130.1,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv130_2,1,p1rlv130.2,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv131_1,1,p1rlv131.1,0.12,2.40000228705824,0.9207,1,res_kw_1205_pu,,,,wye,1.01737872625297,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.60673559275138,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv131_2,1,p1rlv131.2,0.12,2.40000228705824,0.9207,1,res_kw_1205_pu,,,,wye,1.01737872625297,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.60673559275138,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv132_1,1,p1rlv132.1,0.12,8.24194083074611,0.9882,1,res_kw_394_pu,,,,wye,1.27528273505967,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,8.3400200666342,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv132_2,1,p1rlv132.2,0.12,8.24194083074611,0.9882,1,res_kw_394_pu,,,,wye,1.27528273505967,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,8.3400200666342,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv133_1,1,p1rlv133.1,0.12,3.87487157501277,0.9275,1,res_kw_517_pu,,,,wye,1.56143721753325,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.17764477991367,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv133_2,1,p1rlv133.2,0.12,3.87487157501277,0.9275,1,res_kw_517_pu,,,,wye,1.56143721753325,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.17764477991367,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv134_1,1,p1rlv134.1,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv134_2,1,p1rlv134.2,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv135_1,1,p1rlv135.1,0.12,6.29462188435566,0.9795,1,res_kw_689_pu,,,,wye,1.2961288323966,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.426679906233,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv135_2,1,p1rlv135.2,0.12,6.29462188435566,0.9795,1,res_kw_689_pu,,,,wye,1.2961288323966,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.426679906233,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv136_1,1,p1rlv136.1,0.12,3.37016102592351,0.9535,1,res_kw_1037_pu,,,,wye,1.06545499064179,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.53456923510309,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv136_2,1,p1rlv136.2,0.12,3.37016102592351,0.9535,1,res_kw_1037_pu,,,,wye,1.06545499064179,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.53456923510309,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv137_1,1,p1rlv137.1,0.12,3.30849431606258,0.9722,1,res_kw_626_pu,,,,wye,0.796977339132914,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.40313201602726,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv137_2,1,p1rlv137.2,0.12,3.30849431606258,0.9722,1,res_kw_626_pu,,,,wye,0.796977339132914,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.40313201602726,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv138_1,1,p1rlv138.1,0.12,2.4402285312139,0.9339,1,res_kw_409_pu,,,,wye,0.934227388367793,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.61294777937234,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv138_2,1,p1rlv138.2,0.12,2.4402285312139,0.9339,1,res_kw_409_pu,,,,wye,0.934227388367793,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.61294777937234,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv139_1,1,p1rlv139.1,0.12,7.7216154611373,0.9752,1,res_kw_1013_pu,,,,wye,1.75360392303177,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.91823667545667,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv139_2,1,p1rlv139.2,0.12,7.7216154611373,0.9752,1,res_kw_1013_pu,,,,wye,1.75360392303177,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.91823667545667,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv140_1,1,p1rlv140.1,0.12,2.88085891627789,0.9952,1,res_kw_1036_pu,,,,wye,0.283507394975064,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.89477538653751,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv140_2,1,p1rlv140.2,0.12,2.88085891627789,0.9952,1,res_kw_1036_pu,,,,wye,0.283507394975064,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.89477538653751,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv141_1,1,p1rlv141.1,0.12,3.87487157501277,0.9275,1,res_kw_517_pu,,,,wye,1.56143721753325,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.17764477991367,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv141_2,1,p1rlv141.2,0.12,3.87487157501277,0.9275,1,res_kw_517_pu,,,,wye,1.56143721753325,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.17764477991367,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv142_1,1,p1rlv142.1,0.12,4.71261774815094,0.9758,1,res_kw_828_pu,,,,wye,1.05548420448621,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.82936982908818,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv142_2,1,p1rlv142.2,0.12,4.71261774815094,0.9758,1,res_kw_828_pu,,,,wye,1.05548420448621,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.82936982908818,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv143_1,1,p1rlv143.1,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv143_2,1,p1rlv143.2,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv144_1,1,p1rlv144.1,0.12,4.6809104122908,0.9693,1,res_kw_1187_pu,,,,wye,1.18736389518628,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.8291567905261,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv144_2,1,p1rlv144.2,0.12,4.6809104122908,0.9693,1,res_kw_1187_pu,,,,wye,1.18736389518628,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.8291567905261,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv145_1,1,p1rlv145.1,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv145_2,1,p1rlv145.2,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv146_1,1,p1rlv146.1,0.12,4.61889969006501,0.9897,1,res_kw_1224_pu,,,,wye,0.669529495565037,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.66717303003801,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv146_2,1,p1rlv146.2,0.12,4.61889969006501,0.9897,1,res_kw_1224_pu,,,,wye,0.669529495565037,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.66717303003801,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv147_1,1,p1rlv147.1,0.12,3.37016102592351,0.9535,1,res_kw_1037_pu,,,,wye,1.06545499064179,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.53456923510309,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv147_2,1,p1rlv147.2,0.12,3.37016102592351,0.9535,1,res_kw_1037_pu,,,,wye,1.06545499064179,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.53456923510309,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv148_1,1,p1rlv148.1,0.12,4.8861141847383,0.9692,1,res_kw_549_pu,,,,wye,1.24176878595498,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.04143843997652,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv148_2,1,p1rlv148.2,0.12,4.8861141847383,0.9692,1,res_kw_549_pu,,,,wye,1.24176878595498,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.04143843997652,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv149_1,1,p1rlv149.1,0.12,5.7231356066656,0.9672,1,res_kw_1228_pu,,,,wye,1.5038194991101,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.91741111113529,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv149_2,1,p1rlv149.2,0.12,5.7231356066656,0.9672,1,res_kw_1228_pu,,,,wye,1.5038194991101,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.91741111113529,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv150_1,1,p1rlv150.1,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv150_2,1,p1rlv150.2,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv151_1,1,p1rlv151.1,0.12,3.81688848953459,0.9749,1,res_kw_149_pu,,,,wye,0.872355507535916,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.91530865616874,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv151_2,1,p1rlv151.2,0.12,3.81688848953459,0.9749,1,res_kw_149_pu,,,,wye,0.872355507535916,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.91530865616874,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv152_1,1,p1rlv152.1,0.12,11.5199136457667,0.9871,1,res_kw_754_pu,,,,wye,1.86562044637439,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,11.6700021446379,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv152_2,1,p1rlv152.2,0.12,11.5199136457667,0.9871,1,res_kw_754_pu,,,,wye,1.86562044637439,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,11.6700021446379,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv153_1,1,p1rlv153.1,0.12,3.87487157501277,0.9275,1,res_kw_517_pu,,,,wye,1.56143721753325,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.17764477991367,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv153_2,1,p1rlv153.2,0.12,3.87487157501277,0.9275,1,res_kw_517_pu,,,,wye,1.56143721753325,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.17764477991367,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv154_1,1,p1rlv154.1,0.12,4.27831890994633,0.9552,1,res_kw_1246_pu,,,,wye,1.3258964507917,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.47906397514328,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv154_2,1,p1rlv154.2,0.12,4.27831890994633,0.9552,1,res_kw_1246_pu,,,,wye,1.3258964507917,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.47906397514328,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv155_1,1,p1rlv155.1,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv155_2,1,p1rlv155.2,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv156_1,1,p1rlv156.1,0.12,2.88085891627789,0.9952,1,res_kw_1036_pu,,,,wye,0.283507394975064,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.89477538653751,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv156_2,1,p1rlv156.2,0.12,2.88085891627789,0.9952,1,res_kw_1036_pu,,,,wye,0.283507394975064,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.89477538653751,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
