,phases,bus1,kV,kW,pf,model,yearly,daily,duty,growth,conn,kvar,Rneut,Xneut,status,class,Vminpu,Vmaxpu,Vminnorm,Vminemerg,xfkVA,allocationfactor,kVA,%mean,%stddev,CVRwatts,CVRvars,kwh,kwhdays,Cfactor,CVRcurve,NumCust,ZIPV,%SeriesRL,RelWeight,Vlowpu,puXharm,XRharm,spectrum,basefreq,enabled,like
Load.load_p2ulv5901_2,1,p2ulv5901.2,0.12,3.07721560376466,1,1,com_kw_41589_pu,,,,wye,0.019845961641707,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.07727959962142,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv5936,3,p2ulv5936.1.2.3,0.48,56.8792506505205,0.9953,1,com_kw_29573_pu,,,,wye,5.56165227176842,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,57.1505129509509,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv6996,3,p2ulv6996.1.2.3,0.48,41.4002772498369,0.9786,1,com_kw_2048_pu,,,,wye,8.70755397674951,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,42.3060805632166,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv7032,3,p2ulv7032.1.2.3,0.48,295.840016258853,0.9535,1,com_kw_32012_pu,,,,wye,93.4905204342518,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,310.260846113566,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv7124_1,1,p2ulv7124.1,0.12,2.41467633063831,0.9626,1,com_kw_39448_pu,,,,wye,0.679358269344739,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.50842369624272,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv7124_2,1,p2ulv7124.2,0.12,2.41467633063831,0.9626,1,com_kw_39448_pu,,,,wye,0.679358269344739,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.50842369624272,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv8043,3,p2ulv8043.1.2.3,0.48,78.0192619575936,0.9756,1,com_kw_35475_pu,,,,wye,17.5725903151773,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,79.9737529867936,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv8129,3,p2ulv8129.1.2.3,0.48,50.2578896968803,0.9708,1,com_kw_39867_pu,,,,wye,12.4137234418251,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,51.7682915158874,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv8145,3,p2ulv8145.1.2.3,0.48,86.876154724142,0.9585,1,res_kw_6370_pu,,,,wye,25.8433972366995,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,90.6385538299619,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv8225,3,p2ulv8225.1.2.3,0.48,101.803728545133,0.9966,1,res_kw_1561_pu,,,,wye,8.41359183933202,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,102.150808481039,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv8248_1,1,p2ulv8248.1,0.12,1.632386706962,0.9709,1,com_kw_17825_pu,,,,wye,0.402551712117137,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.68128945812275,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv8248_2,1,p2ulv8248.2,0.12,1.632386706962,0.9709,1,com_kw_17825_pu,,,,wye,0.402551712117137,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.68128945812275,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv8249_1,1,p2ulv8249.1,0.12,3.8384788922524,0.9779,1,com_kw_39379_pu,,,,wye,0.820843497471045,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.92526486413435,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv8249_2,1,p2ulv8249.2,0.12,3.8384788922524,0.9779,1,com_kw_39379_pu,,,,wye,0.820843497471045,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.92526486413435,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv8268,3,p2ulv8268.1.2.3,0.48,129.054973162763,0.9687,1,com_kw_34101_pu,,,,wye,33.0547972645508,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,133.220890705032,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2umv60,3,p2umv60.1.2.3,12.47,828.837914192054,0.9631,1,com_kw_33278_pu,,,,wye,231.7345174608,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,860.623712539356,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv8271,3,p2ulv8271.1.2.3,0.48,46.8998001703197,0.9762,1,com_kw_31678_pu,,,,wye,10.4244310138024,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,48.0443546941516,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv8272,3,p2ulv8272.1.2.3,0.48,60.4750621665688,0.965,1,com_kw_17341_pu,,,,wye,16.4359074955499,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,62.6687497821094,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv9720_1,1,p2ulv9720.1,0.12,2.10917766972933,0.9678,1,com_kw_29611_pu,,,,wye,0.54866932892153,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.17937341338836,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv9720_2,1,p2ulv9720.2,0.12,2.10917766972933,0.9678,1,com_kw_29611_pu,,,,wye,0.54866932892153,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.17937341338836,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv9796_1,1,p2ulv9796.1,0.12,1.83917560161885,0.9706,1,com_kw_17204_pu,,,,wye,0.455722131666618,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.89479538601951,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv9796_2,1,p2ulv9796.2,0.12,1.83917560161885,0.9706,1,com_kw_17204_pu,,,,wye,0.455722131666618,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.89479538601951,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv9819_1,1,p2ulv9819.1,0.12,4.09732389697812,0.9958,1,com_kw_8366_pu,,,,wye,0.378937920104303,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.11480948089227,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv9819_2,1,p2ulv9819.2,0.12,4.09732389697812,0.9958,1,com_kw_8366_pu,,,,wye,0.378937920104303,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.11480948089227,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv12864,3,p2ulv12864.1.2.3,0.48,80.6904200183796,0.9981,1,com_kw_20669_pu,,,,wye,5.02967631569866,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,80.8470254652774,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv16866,3,p2ulv16866.1.2.3,0.48,22.3493237437512,0.9619,1,com_kw_41293_pu,,,,wye,6.35580400070029,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,23.2355012060923,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv16867,3,p2ulv16867.1.2.3,0.48,65.2228012586694,0.9659,1,com_kw_19833_pu,,,,wye,17.478051004493,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,67.5240406888061,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2umv99,3,p2umv99.1.2.3,12.47,1598.22021108028,0.9722,1,com_kw_33717_pu,,,,wye,384.730425990941,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1643.87509981406,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2umv100,3,p2umv100.1.2.3,12.47,1191.6272708379,0.9636,1,com_kw_1573_pu,,,,wye,330.440105082563,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1236.59460440824,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv33019_1,1,p2ulv33019.1,0.12,6.36127967203798,0.9358,1,res_kw_7678_pu,,,,wye,2.39729079098145,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.79800575186636,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv33019_2,1,p2ulv33019.2,0.12,6.36127967203798,0.9358,1,res_kw_7678_pu,,,,wye,2.39729079098145,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.79800575186636,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv34475,3,p2ulv34475.1.2.3,0.48,46.9230037559982,0.9708,1,com_kw_8406_pu,,,,wye,11.5907205022895,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,48.3333537347411,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv34476_1,1,p2ulv34476.1,0.12,2.98154031672107,0.9967,1,com_kw_32021_pu,,,,wye,0.244427398661123,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.99154264777379,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv34476_2,1,p2ulv34476.2,0.12,2.98154031672107,0.9967,1,com_kw_32021_pu,,,,wye,0.244427398661123,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.99154264777379,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv35734,3,p2ulv35734.1.2.3,0.48,64.9706037414021,0.9765,1,com_kw_41299_pu,,,,wye,14.3522660895524,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,66.5369588456492,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv43405,3,p2ulv43405.1.2.3,0.48,172.530984327806,0.9982,1,com_kw_16039_pu,,,,wye,10.389190321007,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,172.843500973128,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv43417,3,p2ulv43417.1.2.3,0.48,72.7477181912924,0.9361,1,res_kw_7500_pu,,,,wye,27.3346765240098,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,77.7136734604146,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv43702,3,p2ulv43702.1.2.3,0.48,33.5349256416587,0.9751,1,com_kw_39360_pu,,,,wye,7.63274033790202,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,34.3925858704665,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv43852_1,1,p2ulv43852.1,0.12,2.80165346046193,0.9571,1,com_kw_1127_pu,,,,wye,0.848517232979642,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.92732704137781,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv43852_2,1,p2ulv43852.2,0.12,2.80165346046193,0.9571,1,com_kw_1127_pu,,,,wye,0.848517232979642,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.92732704137781,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv43878,3,p2ulv43878.1.2.3,0.48,175.382205148302,0.9248,1,res_kw_3910_pu,,,,wye,72.1640193829117,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,189.648526427648,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv43892,3,p2ulv43892.1.2.3,0.48,239.808817778489,0.9751,1,res_kw_13685_pu,,,,wye,54.5773200433255,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,245.940954189066,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv43913,3,p2ulv43913.1.2.3,0.48,366.469625077815,0.9588,1,com_kw_21256_pu,,,,wye,108.595555245214,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,382.221114963173,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv44014_1,1,p2ulv44014.1,0.12,3.23828047670192,0.9958,1,com_kw_33300_pu,,,,wye,0.297305837172567,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.25189963046304,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv44014_2,1,p2ulv44014.2,0.12,3.23828047670192,0.9958,1,com_kw_33300_pu,,,,wye,0.297305837172567,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.25189963046304,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv44031_1,1,p2ulv44031.1,0.12,21.6404396476565,0.9999,1,com_kw_18139_pu,,,,wye,0.331137433094834,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,21.642972996875,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv44031_2,1,p2ulv44031.2,0.12,21.6404396476565,0.9999,1,com_kw_18139_pu,,,,wye,0.331137433094834,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,21.642972996875,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2umv164,3,p2umv164.1.2.3,12.47,1028.95822667132,0.9637,1,com_kw_18091_pu,,,,wye,284.896739829254,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1067.67091587245,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv44578,3,p2ulv44578.1.2.3,0.48,33.248101926609,0.9769,1,com_kw_1772_pu,,,,wye,7.28079123207422,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,34.0359545581909,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv44616_1,1,p2ulv44616.1,0.12,7.22794807480821,0.9792,1,com_kw_18321_pu,,,,wye,1.4964542496712,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.38123354822775,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv44616_2,1,p2ulv44616.2,0.12,7.22794807480821,0.9792,1,com_kw_18321_pu,,,,wye,1.4964542496712,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.38123354822775,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv45049_1,1,p2ulv45049.1,0.12,8.04560829036042,0.9875,1,com_kw_41280_pu,,,,wye,1.28530237705882,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,8.14762633914868,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv45049_2,1,p2ulv45049.2,0.12,8.04560829036042,0.9875,1,com_kw_41280_pu,,,,wye,1.28530237705882,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,8.14762633914868,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv45073_1,1,p2ulv45073.1,0.12,2.55954372201798,0.9636,1,com_kw_1714_pu,,,,wye,0.710153140252107,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.65623446772524,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv45073_2,1,p2ulv45073.2,0.12,2.55954372201798,0.9636,1,com_kw_1714_pu,,,,wye,0.710153140252107,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.65623446772524,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv45106,3,p2ulv45106.1.2.3,0.48,46.7145047839546,0.9938,1,com_kw_21289_pu,,,,wye,5.20907968598326,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,47.0040367243606,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv46089_1,1,p2ulv46089.1,0.12,3.90288721521966,0.9618,1,com_kw_2430_pu,,,,wye,1.11123138534216,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.05799997615753,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv46089_2,1,p2ulv46089.2,0.12,3.90288721521966,0.9618,1,com_kw_2430_pu,,,,wye,1.11123138534216,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.05799997615753,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2ulv46148,3,p2ulv46148.1.2.3,0.48,29.2055579690729,0.9707,1,com_kw_19883_pu,,,,wye,7.23010806557425,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,30.0871912767669,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p2umv175,3,p2umv175.1.2.3,12.47,719.406220366286,0.9987,1,res_kw_9071_pu,,,,wye,36.9287888163062,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,720.353416973325,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
